userId,movieId,title,rating
42,260,The 39 Steps,4.5
42,318,The Million Dollar Hotel,5.0
42,480,Monsoon Wedding,5.0
42,508,Love Actually,3.5
42,527,Once Were Warriors,4.5
42,588,Silent Hill,4.0
42,648,Beauty and the Beast,4.0
42,780,The Passion of Joan of Arc,4.5
42,1370,Rambo III,3.5
42,1573,Die Hard 2,3.0
42,4886,And Then There Were None,4.0
42,8961,Bad Boys II,4.0
43,104,Run Lola Run,2.0
43,110,Three Colors: Red,5.0
43,216,Ali: Fear Eats the Soul,1.0
43,223,Rebecca,3.0
43,231,Syriana,3.0
43,480,Monsoon Wedding,4.0
43,500,Reservoir Dogs,3.0
43,524,Casino,3.0
43,527,Once Were Warriors,5.0
43,585,"Monsters, Inc.",2.0
43,588,Silent Hill,3.0
43,608,Men in Black II,5.0
43,837,Videodrome,4.0
43,1544,Imagine Me & You,2.0
43,1580,Rope,4.0
43,1726,Iron Man,1.0
43,1883,Malcolm X,3.0
43,1895,Star Wars: Episode III - Revenge of the Sith,2.0
43,1907,The Beach,3.0
43,1958,8 Women,4.0
43,1968,Fools Rush In,3.0
43,2000,Aguirre: The Wrath of God,2.0
43,2054,Mr. Holland's Opus,2.0
43,2082,Halloween,2.0
43,2109,Rush Hour,3.0
43,2144,One Night at McCool's,3.0
43,2291,Jacob's Ladder,3.0
43,2321,Married to the Mob,4.0
43,2355,Reign Over Me,4.0
43,2454,The Chronicles of Narnia: Prince Caspian,3.0
43,2539,Spanglish,2.0
43,2671,Ringu,4.0
43,2690,Irma la Douce,4.0
43,3114,The Searchers,4.0
43,3515,I'll Sleep When I'm Dead,4.0
43,3525,Working Girl,3.0
44,5,Four Rooms,3.0
44,25,Jarhead,3.0
44,62,2001: A Space Odyssey,5.0
44,95,Armageddon,3.0
44,104,Run Lola Run,4.0
44,135,Dont Look Back,4.0
44,141,Donnie Darko,2.0
44,260,The 39 Steps,3.0
44,628,Interview with the Vampire,3.0
44,637,Life Is Beautiful,2.0
44,648,Beauty and the Beast,3.0
44,780,The Passion of Joan of Arc,5.0
44,786,Almost Famous,3.0
44,788,Mrs. Doubtfire,3.0
44,802,Lolita,3.0
44,805,Rosemary's Baby,4.0
45,903,Cool Hand Luke,5.0
45,1639,Speed 2: Cruise Control,3.0
45,4995,Boogie Nights,2.5
46,1359,American Psycho,4.5
46,1965,A Perfect Murder,5.0
46,2605,Short Circuit,5.0
46,49530,In Time,5.0
47,95,Armageddon,3.0
47,110,Three Colors: Red,5.0
47,150,48 Hrs.,4.0
47,153,Lost in Translation,4.0
47,165,Back to the Future Part II,4.0
47,173,"20,000 Leagues Under the Sea",5.0
47,236,Muriel's Wedding,4.0
47,253,Live and Let Die,3.0
47,266,Contempt,3.0
47,288,High Noon,4.0
47,296,Terminator 3: Rise of the Machines,4.0
47,300,The Science of Sleep,3.0
47,315,"Faster, Pussycat! Kill! Kill!",4.0
47,316,Grill Point,5.0
47,380,Rain Man,4.0
47,588,Silent Hill,4.0
47,592,The Conversation,3.0
47,593,Solaris,5.0
47,595,To Kill a Mockingbird,3.0
48,110,Three Colors: Red,4.0
48,111,Scarface,3.0
48,158,Knockin' on Heaven's Door,3.0
48,163,Ocean's Twelve,3.5
48,288,High Noon,3.5
48,293,A River Runs Through It,5.0
48,296,Terminator 3: Rise of the Machines,4.5
48,480,Monsoon Wedding,3.5
48,501,Grizzly Man,3.5
48,527,Once Were Warriors,4.5
48,541,The Man with the Golden Arm,4.0
48,593,Solaris,3.5
48,648,Beauty and the Beast,3.5
48,673,Harry Potter and the Prisoner of Azkaban,3.0
48,784,Kolya,2.5
48,858,Sleepless in Seattle,4.0
48,924,Dawn of the Dead,4.5
48,1485,Get Carter,3.5
48,1499,Teenage Mutant Ninja Turtles III,2.5
48,1882,The Men,3.0
48,1921,Sweet November,4.0
48,1923,Twin Peaks: Fire Walk with Me,3.5
48,2294,Jay and Silent Bob Strike Back,3.0
48,2355,Reign Over Me,3.5
48,2617,The Great Outdoors,3.5
48,2959,License to Wed,5.0
48,3114,The Searchers,3.5
48,4011,Beetlejuice,4.0
48,4226,Shriek If You Know What I Did Last Friday the Thirteenth,3.5
48,4973,Under the Sand,5.0
48,4975,Love Is the Devil: Study for a Portrait of Francis Bacon,3.5
48,5618,"Cousin, Cousine",4.5
48,5902,A Bridge Too Far,4.0
48,5971,We're No Angels,4.0
48,6016,The Good Thief,4.5
48,8645,The Happening,3.0
48,8874,My Best Friend's Wedding,4.5
48,8961,Bad Boys II,3.5
48,32562,The Celluloid Closet,4.0
48,41569,The Nomi Song,3.5
48,41769,Prom Night IV: Deliver Us from Evil,3.0
48,48385,Indestructible Man,3.5
48,51540,Horrible Bosses,3.0
48,85414,Brake,4.0
48,96821,Caesar Must Die,4.0
49,2,Ariel,5.0
49,161,Ocean's Eleven,4.0
49,173,"20,000 Leagues Under the Sea",2.0
49,303,Notorious,3.0
49,329,Jurassic Park,3.0
49,421,The Life Aquatic with Steve Zissou,2.0
49,466,Klute,4.0
49,590,The Hours,3.0
49,592,The Conversation,2.0
49,674,Harry Potter and the Goblet of Fire,3.0
49,688,The Bridges of Madison County,3.0
49,897,Aparajito,4.0
49,912,The Thomas Crown Affair,5.0
49,919,Blood: The Last Vampire,5.0
49,920,Cars,4.0
49,976,Sweet Smell of Success,4.0
49,1073,Arlington Road,5.0
49,1262,Stranger Than Fiction,5.0
49,1272,Sunshine,5.0
49,1374,Rocky IV,3.0
49,1375,Rocky V,4.0
49,1376,Sweet Sixteen,4.0
49,1580,Rope,3.0
49,1927,Hulk,4.0
49,2013,The Diving Bell and the Butterfly,1.0
49,2054,Mr. Holland's Opus,2.0
49,2088,Romeo Is Bleeding,2.0
49,2105,American Pie,3.0
49,2115,Light of Day,5.0
49,2161,Fantastic Voyage,4.0
49,2202,Lassie Come Home,5.0
49,2662,House of 1000 Corpses,4.0
49,3062,42nd Street,4.0
50,21,The Endless Summer,3.0
50,95,Armageddon,3.0
50,110,Three Colors: Red,4.0
50,150,48 Hrs.,3.0
50,165,Back to the Future Part II,4.0
50,185,A Clockwork Orange,3.0
50,231,Syriana,1.0
50,253,Live and Let Die,3.0
50,292,Dave Chappelle's Block Party,4.0
50,296,Terminator 3: Rise of the Machines,4.0
50,315,"Faster, Pussycat! Kill! Kill!",3.0
50,316,Grill Point,3.0
50,337,Monsieur Ibrahim,3.0
50,339,Night on Earth,4.0
50,377,A Nightmare on Elm Street,3.0
50,380,Rain Man,3.0
50,440,Aliens vs Predator: Requiem,4.0
50,509,Notting Hill,3.0
50,527,Once Were Warriors,4.0
50,539,Psycho,3.0
50,553,Dogville,3.0
50,587,Big Fish,3.0
50,597,Titanic,3.0
50,786,Almost Famous,3.0
51,913,The Thomas Crown Affair,4.0
51,1636,Bedazzled,1.0
51,1888,The Fortune Cookie,3.0
51,1948,Crank,4.0
51,1968,Fools Rush In,4.0
51,2605,Short Circuit,5.0
51,2670,,5.0
51,2841,A Very Long Engagement,5.0
51,3175,Barry Lyndon,4.0
51,3543,Bagdad Cafe,4.0
52,1088,Whale Rider,4.0
52,1735,The Mummy: Tomb of the Dragon Emperor,5.0
52,1969,Bandidas,0.5
52,4973,Under the Sand,5.0
52,5816,Waiter,4.5
52,8966,Twilight,4.0
53,111,Scarface,4.0
53,165,Back to the Future Part II,4.0
53,238,The Godfather,1.0
53,392,Chocolat,1.0
53,421,The Life Aquatic with Steve Zissou,1.0
53,968,Dog Day Afternoon,4.0
53,1370,Rambo III,3.0
53,1580,Rope,3.0
53,1610,Fever Pitch,5.0
53,1911,The 13th Warrior,2.0
53,1995,Lara Croft: Tomb Raider,2.0
53,2470,Belle Époque,4.0
53,2690,Irma la Douce,4.0
53,3114,The Searchers,1.0
54,318,The Million Dollar Hotel,4.5
54,1088,Whale Rider,5.0
54,1680,King Kong vs. Godzilla,4.0
54,3638,No Reservations,4.0
54,8665,K-19: The Widowmaker,4.5
55,5,Four Rooms,3.0
55,6,Judgment Night,5.0
55,74,War of the Worlds,3.0
55,95,Armageddon,3.0
55,100,"Lock, Stock and Two Smoking Barrels",3.0
55,104,Run Lola Run,5.0
55,112,Italian for Beginners,3.0
55,260,The 39 Steps,5.0
55,609,Poltergeist,3.0
55,637,Life Is Beautiful,4.0
55,648,Beauty and the Beast,5.0
55,653,Nosferatu,4.0
55,707,A View to a Kill,2.0
55,708,The Living Daylights,3.0
55,780,The Passion of Joan of Arc,5.0
55,784,Kolya,3.0
55,788,Mrs. Doubtfire,5.0
55,805,Rosemary's Baby,5.0
55,832,M,5.0
55,1073,Arlington Road,3.0
56,21,The Endless Summer,2.0
56,104,Run Lola Run,4.0
56,111,Scarface,4.0
56,147,The 400 Blows,2.0
56,176,Saw,4.0
56,216,Ali: Fear Eats the Soul,4.0
56,223,Rebecca,4.0
56,231,Syriana,2.0
56,246,Zatoichi,5.0
56,250,In China They Eat Dogs,5.0
56,260,The 39 Steps,2.0
56,292,Dave Chappelle's Block Party,2.0
56,293,A River Runs Through It,4.0
56,296,Terminator 3: Rise of the Machines,4.0
56,318,The Million Dollar Hotel,4.0
56,337,Monsieur Ibrahim,4.0
56,342,Summer Storm,2.0
56,377,A Nightmare on Elm Street,4.0
56,441,Human Nature,4.0
56,480,Monsoon Wedding,4.0
56,527,Once Were Warriors,4.0
56,541,The Man with the Golden Arm,4.0
56,586,Wag the Dog,4.0
56,593,Solaris,5.0
56,673,Harry Potter and the Prisoner of Azkaban,2.0
56,778,Monsieur  Hulot's Holiday,4.0
56,916,Bullitt,4.0
56,919,Blood: The Last Vampire,5.0
56,922,Dead Man,4.0
56,924,Dawn of the Dead,2.0
56,942,Lethal Weapon 2,2.0
56,1073,Arlington Road,4.0
56,1089,Point Break,4.0
56,1213,The Talented Mr. Ripley,4.0
56,1250,Ghost Rider,4.0
56,1259,Notes on a Scandal,4.0
56,1265,Bridge to Terabithia,5.0
56,1358,A Brief History of Time,4.0
56,1387,Superstar: The Karen Carpenter Story,4.0
56,1682,Mothra vs. Godzilla,5.0
56,1907,The Beach,4.0
56,1923,Twin Peaks: Fire Walk with Me,4.0
56,1947,An Unfinished Life,5.0
56,1954,The Butterfly Effect,4.0
56,1957,Enough,4.0
56,1958,8 Women,2.0
56,1961,My Name Is Bruce,2.0
56,2000,Aguirre: The Wrath of God,1.0
56,2006,"Bell, Book and Candle",4.0
56,2011,Persepolis,2.0
56,2028,Say Anything...,5.0
56,2082,Halloween,2.0
56,2144,One Night at McCool's,4.0
56,2253,Valkyrie,1.0
56,2300,Space Jam,4.0
56,2321,Married to the Mob,4.0
56,2502,The Bourne Supremacy,4.0
56,2617,The Great Outdoors,4.0
56,2925,The First Wives Club,4.0
56,2959,License to Wed,4.0
56,3034,Young Frankenstein,4.0
56,3079,The Curse of Frankenstein,4.0
56,3086,The Lady Eve,4.0
56,3089,Red River,4.0
56,3114,The Searchers,4.0
56,3683,Flags of Our Fathers,4.0
56,4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.0
56,4816,Ghost Dog: The Way of the Samurai,2.0
56,4886,And Then There Were None,4.0
56,4973,Under the Sand,5.0
56,5816,Waiter,4.0
56,5902,A Bridge Too Far,4.0
56,6016,The Good Thief,5.0
56,7451,xXx,5.0
56,8665,K-19: The Widowmaker,4.0
56,8874,My Best Friend's Wedding,5.0
56,8914,Deep Blue Sea,2.0
56,8961,Bad Boys II,4.0
56,51540,Horrible Bosses,4.0
56,85414,Brake,4.0
56,89492,This Is 40,4.0
57,21,The Endless Summer,4.0
57,110,Three Colors: Red,5.0
57,163,Ocean's Twelve,4.0
57,164,Breakfast at Tiffany's,3.0
57,293,A River Runs Through It,5.0
57,318,The Million Dollar Hotel,5.0
57,337,Monsieur Ibrahim,5.0
57,350,The Devil Wears Prada,2.0
57,380,Rain Man,4.0
57,440,Aliens vs Predator: Requiem,4.0
57,468,My Own Private Idaho,4.0
57,497,The Green Mile,5.0
57,509,Notting Hill,5.0
57,534,Terminator Salvation,5.0
57,590,The Hours,5.0
57,608,Men in Black II,5.0
57,635,Angel Heart,5.0
57,648,Beauty and the Beast,3.0
57,914,The Great Dictator,5.0
57,921,Cinderella Man,4.0
57,1088,Whale Rider,4.0
57,1091,The Thing,2.0
57,1124,The Prestige,4.0
57,1125,Dreamgirls,4.0
57,1246,Rocky Balboa,5.0
57,1259,Notes on a Scandal,4.0
57,1265,Bridge to Terabithia,4.0
57,1272,Sunshine,3.0
57,1278,The Dreamers,5.0
57,1358,A Brief History of Time,5.0
57,1387,Superstar: The Karen Carpenter Story,5.0
57,1422,The Departed,3.0
57,1587,What's Eating Gilbert Grape,3.0
57,1641,Forces of Nature,5.0
57,1909,Don Juan DeMarco,2.0
57,1923,Twin Peaks: Fire Walk with Me,5.0
57,1954,The Butterfly Effect,4.0
57,1955,The Elephant Man,4.0
57,1956,Gerry,4.0
57,1957,Enough,5.0
57,1958,8 Women,4.0
57,1961,My Name Is Bruce,5.0
57,1964,A Friend of Mine,5.0
57,1968,Fools Rush In,4.0
57,1975,The Grudge 2,2.0
57,1978,Stage Fright,1.0
57,1979,Fantastic 4: Rise of the Silver Surfer,1.0
57,1984,1984,1.0
57,1995,Lara Croft: Tomb Raider,3.0
57,1996,Lara Croft Tomb Raider: The Cradle of Life,2.0
57,1997,Two Brothers,4.0
57,2000,Aguirre: The Wrath of God,5.0
57,2001,We Own the Night,4.0
57,2005,Sister Act,3.0
57,2006,"Bell, Book and Candle",5.0
57,2013,The Diving Bell and the Butterfly,4.0
57,2028,Say Anything...,5.0
57,2044,The Lake House,3.0
57,2054,Mr. Holland's Opus,3.0
57,2088,Romeo Is Bleeding,2.0
57,2109,Rush Hour,4.0
57,2110,Wasabi,4.0
57,2114,Final Fantasy: The Spirits Within,5.0
57,2115,Light of Day,4.0
57,2118,L.A. Confidential,2.0
57,2122,The Whole Ten Yards,1.0
57,2144,One Night at McCool's,3.0
57,2163,Breakdown,2.0
57,2268,The Golden Compass,4.0
57,2288,Closer,4.0
57,2300,Space Jam,3.0
57,2302,Avalon,5.0
58,11,Star Wars,5.0
58,19,Metropolis,1.0
58,150,48 Hrs.,5.0
58,415,Batman & Robin,2.0
58,616,The Last Samurai,4.0
58,909,Meet Me in St. Louis,2.0
58,924,Dawn of the Dead,5.0
58,940,The Lady Vanishes,2.0
58,1499,Teenage Mutant Ninja Turtles III,1.0
58,1690,Hostel,4.0
58,1927,Hulk,5.0
58,2085,Romeo Must Die,3.0
58,2124,Color of Night,3.0
58,2133,The Perfect Storm,4.0
58,2163,Breakdown,4.0
58,2202,Lassie Come Home,5.0
58,2788,Reality Bites,5.0
59,11,Star Wars,2.5
59,150,48 Hrs.,4.0
59,223,Rebecca,3.5
59,231,Syriana,2.0
59,292,Dave Chappelle's Block Party,1.0
59,296,Terminator 3: Rise of the Machines,4.0
59,300,The Science of Sleep,4.5
59,380,Rain Man,0.5
59,527,Once Were Warriors,4.5
59,590,The Hours,3.5
59,593,Solaris,3.5
59,912,The Thomas Crown Affair,4.0
59,919,Blood: The Last Vampire,1.5
59,1213,The Talented Mr. Ripley,3.5
59,1722,Captain Corelli's Mandolin,1.5
59,1923,Twin Peaks: Fire Walk with Me,3.0
59,1961,My Name Is Bruce,3.5
59,1968,Fools Rush In,2.5
59,2028,Say Anything...,1.5
59,2105,American Pie,1.0
59,2161,Fantastic Voyage,0.5
59,2193,My Tutor,0.5
59,2302,Avalon,3.5
59,2470,Belle Époque,0.5
59,2617,The Great Outdoors,4.0
59,2640,Heathers,1.0
59,2671,Ringu,1.5
60,16,Dancer in the Dark,4.5
60,111,Scarface,4.5
60,163,Ocean's Twelve,4.0
60,173,"20,000 Leagues Under the Sea",3.5
60,235,Stand by Me,5.0
60,466,Klute,4.0
60,653,Nosferatu,2.5
60,745,The Sixth Sense,3.5
60,858,Sleepless in Seattle,5.0
60,1090,The Thirteenth Floor,4.0
60,1485,Get Carter,2.5
60,1653,The Motorcycle Diaries,5.0
60,2115,Light of Day,3.5
60,2640,Heathers,4.0
60,5618,"Cousin, Cousine",4.0
60,6957,The 40 Year Old Virgin,3.0
60,8981,Dear Frankie,5.0
61,158,Knockin' on Heaven's Door,1.5
61,231,Syriana,4.0
61,364,Batman Returns,3.5
61,551,The Poseidon Adventure,1.5
61,585,"Monsters, Inc.",3.5
61,586,Wag the Dog,3.0
61,587,Big Fish,5.0
61,588,Silent Hill,3.0
61,592,The Conversation,5.0
61,593,Solaris,3.0
61,595,To Kill a Mockingbird,2.5
61,596,The Grapes of Wrath,2.0
61,661,The Marriage of Maria Braun,2.5
61,673,Harry Potter and the Prisoner of Azkaban,2.0
61,801,"Good Morning, Vietnam",2.5
61,919,Blood: The Last Vampire,3.0
61,953,Madagascar,3.5
61,1367,Rocky II,2.5
61,1580,Rope,3.5
61,1777,Fahrenheit 9/11,2.0
61,1907,The Beach,4.0
61,1968,Fools Rush In,5.0
61,2080,X-Men Origins: Wolverine,2.5
61,2087,The Getaway,3.0
61,2123,"Me, Myself & Irene",2.5
61,2144,One Night at McCool's,3.0
61,2161,Fantastic Voyage,2.0
61,2300,Space Jam,5.0
61,2355,Reign Over Me,3.5
61,2502,The Bourne Supremacy,5.0
61,3114,The Searchers,1.0
61,4232,Scream,3.5
61,4886,And Then There Were None,3.0
61,5618,"Cousin, Cousine",5.0
61,5693,Hoosiers,3.5
61,5816,Waiter,3.0
61,5971,We're No Angels,5.0
61,6936,Ben X,3.0
61,7451,xXx,4.0
61,8961,Bad Boys II,4.0
61,8970,The Out-of-Towners,2.5
62,111,Scarface,4.0
62,260,The 39 Steps,4.0
62,318,The Million Dollar Hotel,3.5
62,2959,License to Wed,5.0
62,4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.0
62,6016,The Good Thief,4.0
62,8665,K-19: The Widowmaker,4.5
62,49530,In Time,3.5
62,85414,Brake,4.0
63,58,Pirates of the Caribbean: Dead Man's Chest,0.5
63,112,Italian for Beginners,3.0
63,246,Zatoichi,0.5
63,260,The 39 Steps,5.0
63,315,"Faster, Pussycat! Kill! Kill!",1.0
63,318,The Million Dollar Hotel,5.0
63,380,Rain Man,3.5
63,480,Monsoon Wedding,4.5
63,592,The Conversation,5.0
63,593,Solaris,4.5
63,832,M,2.5
63,1372,Blood Diamond,3.0
63,1374,Rocky IV,4.0
63,1408,Cutthroat Island,4.5
63,1573,Die Hard 2,4.0
63,1610,Fever Pitch,4.5
63,1641,Forces of Nature,3.0
63,1954,The Butterfly Effect,4.5
63,1961,My Name Is Bruce,3.5
63,2046,The Gift,4.5
63,2116,Out of Time,2.5
63,2268,The Golden Compass,4.0
63,2640,Heathers,4.5
63,2959,License to Wed,4.5
63,3114,The Searchers,5.0
64,110,Three Colors: Red,4.0
64,150,48 Hrs.,3.0
64,153,Lost in Translation,5.0
64,168,Star Trek IV: The Voyage Home,3.0
64,231,Syriana,3.0
64,253,Live and Let Die,5.0
64,266,Contempt,5.0
64,296,Terminator 3: Rise of the Machines,5.0
64,318,The Million Dollar Hotel,5.0
64,329,Jurassic Park,4.0
64,380,Rain Man,4.0
64,590,The Hours,5.0
64,592,The Conversation,4.0
64,593,Solaris,5.0
64,595,To Kill a Mockingbird,3.0
65,260,The 39 Steps,4.0
65,858,Sleepless in Seattle,5.0
65,909,Meet Me in St. Louis,5.0
65,920,Cars,2.0
65,924,Dawn of the Dead,4.0
65,1956,Gerry,3.0
65,2064,While You Were Sleeping,5.0
65,2289,Cold Mountain,4.0
66,21,The Endless Summer,4.0
66,22,Pirates of the Caribbean: The Curse of the Black Pearl,2.0
66,105,Back to the Future,2.0
66,110,Three Colors: Red,4.0
66,377,A Nightmare on Elm Street,4.0
66,480,Monsoon Wedding,5.0
66,593,Solaris,4.0
66,608,Men in Black II,4.0
66,832,M,4.0
66,858,Sleepless in Seattle,5.0
66,1249,Hollywoodland,4.0
66,1573,Die Hard 2,3.0
66,1580,Rope,3.0
66,1954,The Butterfly Effect,5.0
66,2058,Addicted to Love,4.0
66,2268,The Golden Compass,4.0
66,2605,Short Circuit,4.0
67,6,Judgment Night,5.0
67,12,Finding Nemo,3.0
67,16,Dancer in the Dark,4.0
67,18,The Fifth Element,4.0
67,28,Apocalypse Now,5.0
67,62,2001: A Space Odyssey,3.0
67,88,Dirty Dancing,3.0
67,95,Armageddon,1.0
67,104,Run Lola Run,3.0
67,110,Three Colors: Red,5.0
67,112,Italian for Beginners,3.0
67,141,Donnie Darko,1.0
67,198,To Be or Not to Be,4.0
67,238,The Godfather,3.0
67,266,Contempt,3.0
67,272,Batman Begins,5.0
67,277,Underworld,4.0
67,279,Amadeus,5.0
67,280,Terminator 2: Judgment Day,5.0
67,288,High Noon,4.0
67,294,Desert Hearts,3.0
67,296,Terminator 3: Rise of the Machines,5.0
67,314,Catwoman,5.0
67,316,Grill Point,3.0
67,318,The Million Dollar Hotel,5.0
67,337,Monsieur Ibrahim,4.0
67,350,The Devil Wears Prada,3.0
67,364,Batman Returns,5.0
67,431,Cube,4.0
67,452,The Idiots,5.0
67,454,Romeo + Juliet,2.0
67,480,Monsoon Wedding,5.0
67,509,Notting Hill,5.0
67,524,Casino,3.0
67,531,The Wrong Trousers,5.0
67,541,The Man with the Golden Arm,4.0
67,553,Dogville,4.0
67,586,Wag the Dog,4.0
67,587,Big Fish,3.0
67,590,The Hours,5.0
67,592,The Conversation,3.0
67,593,Solaris,5.0
67,597,Titanic,5.0
67,609,Poltergeist,3.0
67,613,Downfall,4.0
67,616,The Last Samurai,4.0
67,628,Interview with the Vampire,3.0
67,637,Life Is Beautiful,3.0
67,650,Boyz n the Hood,5.0
67,653,Nosferatu,3.0
67,664,Twister,3.0
67,694,The Shining,3.0
67,707,A View to a Kill,4.0
67,708,The Living Daylights,3.0
67,711,Finding Forrester,3.0
67,780,The Passion of Joan of Arc,4.0
67,784,Kolya,3.0
67,788,Mrs. Doubtfire,3.0
67,849,Krull,3.0
67,1073,Arlington Road,4.0
68,2,Ariel,3.0
68,150,48 Hrs.,4.0
68,260,The 39 Steps,3.0
68,318,The Million Dollar Hotel,4.0
68,468,My Own Private Idaho,3.0
68,500,Reservoir Dogs,4.0
68,527,Once Were Warriors,3.5
68,541,The Man with the Golden Arm,3.5
68,586,Wag the Dog,3.5
68,587,Big Fish,4.0
68,590,The Hours,3.5
68,592,The Conversation,3.5
68,778,Monsieur  Hulot's Holiday,2.5
68,780,The Passion of Joan of Arc,3.5
68,912,The Thomas Crown Affair,4.0
68,914,The Great Dictator,4.0
68,934,Rififi,3.5
68,953,Madagascar,4.0
68,1278,The Dreamers,4.0
68,1580,Rope,4.0
68,1951,Manderlay,4.0
68,2469,Tie Me Up! Tie Me Down!,3.5
68,2779,The Curse of the Jade Scorpion,3.5
68,4886,And Then There Were None,3.5
68,4995,Boogie Nights,4.0
68,5816,Waiter,4.0
68,31374,Samurai II: Duel at Ichijoji Temple,4.0
68,31685,The Hunchback of Notre Dame,4.0
69,2,Ariel,3.5
69,5,Four Rooms,5.0
69,19,Metropolis,4.0
69,104,Run Lola Run,4.0
69,158,Knockin' on Heaven's Door,3.0
69,231,Syriana,4.0
69,262,The King of Comedy,4.0
69,296,Terminator 3: Rise of the Machines,3.5
69,364,Batman Returns,5.0
69,500,Reservoir Dogs,3.5
69,527,Once Were Warriors,5.0
69,586,Wag the Dog,4.5
69,595,To Kill a Mockingbird,4.0
69,596,The Grapes of Wrath,3.0
69,597,Titanic,4.5
69,788,Mrs. Doubtfire,2.0
69,934,Rififi,5.0
69,1954,The Butterfly Effect,3.5
69,2011,Persepolis,4.5
69,2059,National Treasure,3.5
69,2302,Avalon,4.5
69,2321,Married to the Mob,4.0
69,2355,Reign Over Me,4.5
69,3114,The Searchers,5.0
69,5816,Waiter,4.5
69,8961,Bad Boys II,4.0
70,5,Four Rooms,5.0
70,12,Finding Nemo,3.0
70,25,Jarhead,5.0
70,26,Walk on Water,5.0
70,58,Pirates of the Caribbean: Dead Man's Chest,5.0
70,62,2001: A Space Odyssey,5.0
70,63,Twelve Monkeys,4.0
70,79,Hero,4.0
70,81,Nausicaä of the Valley of the Wind,4.0
70,82,Miami Vice,4.0
70,86,The Elementary Particles,4.0
70,88,Dirty Dancing,3.0
70,95,Armageddon,5.0
70,100,"Lock, Stock and Two Smoking Barrels",4.0
70,104,Run Lola Run,3.0
70,107,Snatch,5.0
70,135,Dont Look Back,4.0
70,608,Men in Black II,5.0
70,609,Poltergeist,5.0
70,613,Downfall,5.0
70,628,Interview with the Vampire,5.0
70,631,Sunrise: A Song of Two Humans,5.0
70,637,Life Is Beautiful,3.0
70,648,Beauty and the Beast,3.0
70,653,Nosferatu,5.0
70,661,The Marriage of Maria Braun,5.0
70,663,Saw IV,3.0
70,667,You Only Live Twice,5.0
70,673,Harry Potter and the Prisoner of Azkaban,3.0
70,704,A Hard Day's Night,4.0
70,707,A View to a Kill,5.0
70,708,The Living Daylights,5.0
70,745,The Sixth Sense,4.0
70,762,Monty Python and the Holy Grail,4.0
70,780,The Passion of Joan of Arc,4.0
70,786,Almost Famous,5.0
70,788,Mrs. Doubtfire,5.0
70,802,Lolita,5.0
70,805,Rosemary's Baby,5.0
70,832,M,5.0
70,839,Duel,5.0
70,849,Krull,5.0
70,880,Antonia's Line,4.0
70,891,All the President's Men,4.0
70,1059,The Hidden Fortress,5.0
70,1073,Arlington Road,5.0
70,1367,Rocky II,5.0
71,581,Dances with Wolves,4.0
71,1259,Notes on a Scandal,4.0
71,1957,Enough,4.0
72,2,Ariel,2.5
72,110,Three Colors: Red,3.5
72,150,48 Hrs.,3.5
72,296,Terminator 3: Rise of the Machines,4.0
72,480,Monsoon Wedding,3.0
72,527,Once Were Warriors,4.0
72,541,The Man with the Golden Arm,4.0
72,778,Monsieur  Hulot's Holiday,4.0
72,912,The Thomas Crown Affair,3.5
72,924,Dawn of the Dead,4.0
72,1213,The Talented Mr. Ripley,4.0
72,1246,Rocky Balboa,3.5
72,1682,Mothra vs. Godzilla,3.5
72,1961,My Name Is Bruce,3.5
72,2028,Say Anything...,3.5
72,2959,License to Wed,4.0
72,3114,The Searchers,3.0
72,4011,Beetlejuice,3.5
72,4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.0
72,8874,My Best Friend's Wedding,3.0
72,8961,Bad Boys II,2.0
72,48385,Indestructible Man,3.0
72,51540,Horrible Bosses,3.0
72,89492,This Is 40,3.5
73,2,Ariel,2.5
73,6,Judgment Night,4.5
73,15,Citizen Kane,2.5
73,16,Dancer in the Dark,4.0
73,19,Metropolis,1.5
73,21,The Endless Summer,3.5
73,25,Jarhead,4.5
73,65,8 Mile,2.0
73,69,Walk the Line,4.0
73,70,Million Dollar Baby,3.5
73,98,Gladiator,3.0
73,101,Leon: The Professional,3.5
73,104,Run Lola Run,2.5
73,107,Snatch,3.0
73,110,Three Colors: Red,4.0
73,112,Italian for Beginners,3.5
73,145,Breaking the Waves,3.0
73,147,The 400 Blows,4.5
73,150,48 Hrs.,3.5
73,153,Lost in Translation,1.0
73,158,Knockin' on Heaven's Door,2.0
73,163,Ocean's Twelve,3.5
73,165,Back to the Future Part II,3.5
73,168,Star Trek IV: The Voyage Home,2.5
73,172,Star Trek V: The Final Frontier,3.5
73,173,"20,000 Leagues Under the Sea",3.0
73,175,The Big Blue,4.5
73,180,Minority Report,3.5
73,185,A Clockwork Orange,2.5
73,193,Star Trek: Generations,3.0
73,198,To Be or Not to Be,4.0
73,215,Saw II,5.0
73,216,Ali: Fear Eats the Soul,4.0
73,223,Rebecca,4.5
73,231,Syriana,3.5
73,233,The Wanderers,4.0
73,235,Stand by Me,4.0
73,239,Some Like It Hot,3.0
73,246,Zatoichi,4.5
73,247,The Killing,4.0
73,253,Live and Let Die,3.5
73,258,Bed and Board,2.0
73,260,The 39 Steps,4.5
73,266,Contempt,4.0
73,267,Live Flesh,3.0
